"","id_business","t0-0_chtime","t0-1_chtime","t0-2_chtime","t0-3_chtime","t0-4_chtime","t0-5_chtime","t0-6_chtime","t1-0_chtime","t1-1_chtime","t1-2_chtime","t1-3_chtime","t1-4_chtime","t1-5_chtime","t1-6_chtime","t2-0_chtime","t2-1_chtime","t2-2_chtime","t2-3_chtime","t2-4_chtime","t2-5_chtime","t2-6_chtime","t3-0_chtime","t3-1_chtime","t3-2_chtime","t3-3_chtime","t3-4_chtime","t3-5_chtime","t3-6_chtime","t4-0_chtime","t4-1_chtime","t4-2_chtime","t4-3_chtime","t4-4_chtime","t4-5_chtime","t4-6_chtime","t5-0_chtime","t5-1_chtime","t5-2_chtime","t5-3_chtime","t5-4_chtime","t5-5_chtime","t5-6_chtime","t6-0_chtime","t6-1_chtime","t6-2_chtime","t6-3_chtime","t6-4_chtime","t6-5_chtime","t6-6_chtime","t7-0_chtime","t7-1_chtime","t7-2_chtime","t7-3_chtime","t7-4_chtime","t7-5_chtime","t7-6_chtime","t8-0_chtime","t8-1_chtime","t8-2_chtime","t8-3_chtime","t8-4_chtime","t8-5_chtime","t8-6_chtime","t9-0_chtime","t9-1_chtime","t9-2_chtime","t9-3_chtime","t9-4_chtime","t9-5_chtime","t9-6_chtime","t10-0_chtime","t10-1_chtime","t10-2_chtime","t10-3_chtime","t10-4_chtime","t10-5_chtime","t10-6_chtime","t11-0_chtime","t11-1_chtime","t11-2_chtime","t11-3_chtime","t11-4_chtime","t11-5_chtime","t11-6_chtime","t12-0_chtime","t12-1_chtime","t12-2_chtime","t12-3_chtime","t12-4_chtime","t12-5_chtime","t12-6_chtime","t13-0_chtime","t13-1_chtime","t13-2_chtime","t13-3_chtime","t13-4_chtime","t13-5_chtime","t13-6_chtime","t14-0_chtime","t14-1_chtime","t14-2_chtime","t14-3_chtime","t14-4_chtime","t14-5_chtime","t14-6_chtime","t15-0_chtime","t15-1_chtime","t15-2_chtime","t15-3_chtime","t15-4_chtime","t15-5_chtime","t15-6_chtime","t16-0_chtime","t16-1_chtime","t16-2_chtime","t16-3_chtime","t16-4_chtime","t16-5_chtime","t16-6_chtime","t17-0_chtime","t17-1_chtime","t17-2_chtime","t17-3_chtime","t17-4_chtime","t17-5_chtime","t17-6_chtime","t18-0_chtime","t18-1_chtime","t18-2_chtime","t18-3_chtime","t18-4_chtime","t18-5_chtime","t18-6_chtime","t19-0_chtime","t19-1_chtime","t19-2_chtime","t19-3_chtime","t19-4_chtime","t19-5_chtime","t19-6_chtime","t20-0_chtime","t20-1_chtime","t20-2_chtime","t20-3_chtime","t20-4_chtime","t20-5_chtime","t20-6_chtime","t21-0_chtime","t21-1_chtime","t21-2_chtime","t21-3_chtime","t21-4_chtime","t21-5_chtime","t21-6_chtime","t22-0_chtime","t22-1_chtime","t22-2_chtime","t22-3_chtime","t22-4_chtime","t22-5_chtime","t22-6_chtime","t23-0_chtime","t23-1_chtime","t23-2_chtime","t23-3_chtime","t23-4_chtime","t23-5_chtime","t23-6_chtime"
"4375","aJtK7kfK2v7wfuD0a2UfOw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4376","Ob2Hbs4b6iIHaCHy6Sp0mA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4377","YxMnfznT3eYya0YV37tE8w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,2,7,1,0,3,2,1,1,2,0,0,1,1,0,1,2,2,0,1,2,1,0,0,2,1,1,0,0,0,1,0,3,0,0,1,1,1,1,0,1,1,0,2,0,4,1,0,0,2,1,1,1,0,0,1,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4378","oOehX_l0odQc-tu81VUkIg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,5,3,0,1,2,1,0,0,0,1,2,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,2,1,3,3,5,5,0,3,9,1,15,2,0,1,3,4,4,2,0,2,3,4,2,1,1,0,1,2,1,2,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4379","m6h0xM8nvmjx-WeOjV6XbA",0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,2,4,0,0,1,1,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,2,1,2,4,1,1,1,11,12,5,16,10,13,5,10,16,6,30,15,34,8,9,16,2,26,13,41,5,2,3,0,8,4,8,1,1,0,1,0,1,5,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
"4380","I20sRbcEK8Ib1YFQFMoERg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4381","9ULGsqiGdC4g7FXHMwkhUg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4382","0deS4g2xR4SjvjHNeHUc-A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4383","9AHcq0KE451R5t723XSq8w",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,3,1,0,0,4,0,4,2,1,0,0,1,0,1,3,0,0,0,1,0,1,0,0
"4384","ALlmKKpKYM6waOC7IX_l_w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4385","_hTnLGWujfiZhIaCwWH8Ng",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,2,2,2,1,0,0,2,1,0,2,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4386","-Bb1Xwd677TBSIPjw4x7oA",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,3,1,2,2,0,1,0,0,0,1,4,0,0,2,0,1,1,3,3,1,3,1,0,2,4,8,1,4,6,1,2,6,1,3,1,3,2,2,3,3,0,1,3,7,2,3,3,3,0,0,1,2,7,6,6,3,2,1,1,4,3,5,4,2,2,2,0,2,0,1,0,5,1,2,2,1,2,2,2,5,3,4,2,3,0,0,2,4,3,0,1,0,1,2,0,2,0,0,1,2,0,0,0
"4387","EFSU5EPU8VsZmrjbTxjc4A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,2,0,0,0,2,1,0,9,7,0,2,2,3,3,5,2,0,0,3,4,0,5,1,0,2,2,1,5,5,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,2,0,2,2,0,0,1,0,0,0,1,0,0,0,2,0,3,1,0,0,1,1,2,5,3,0,0,1,1,1,1,1,0,0,1,0,2,3,3,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4388","OmJ283Un9mAbr_gc7v4N4A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,4,0,3,0,0,0,1,1,3,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4389","HN9bTcsjBh3fsOogkcv9Sw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4390","IanyHrzHB6VHemc5C2Rv6g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,2,0,0,1,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391","4r9-iKOagzn5oUvPE9Bz4Q",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,2,0,0,0,3,6,2,2,3,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,6,1,1,0,0,1,0,1,0,0,0,0,1,0,2,1,1,0,2,0,1,3,0,1,1,7,0,0,4,2,2,1,10,0,2,2,6,1,4,8,1,5,2,3,0,1,1,4,4,6,2,3,0,2,1,4,3,2,1,1,0,0,3,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
"4392","xBCfrESSbroTjhVcRfG4NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2,1,2,1,3,1,1,6,3,5,2,4,2,2,0,1,0,0,2,1,1,2,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,2,1,2,2,3,1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4393","GVYLTfQdYexeua_gAcxhIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4394","LaRo1F0bOEZo4p11bfkshA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,2,4,4,3,1,4,0,1,0,2,3,5,0,0,0,3,1,2,0,0,1,1,2,3,2,1,0,0,2,1,0,0,3,2,2,1,0,1,4,1,2,2,2,2,5,5,1,0,1,2,0,5,3,1,1,0,1,0,1,6,2,1,2,0,0,1,2,1,0,3,0,3,0,1,1,1,2,0,0,1,1,1,0,0,0,0,3,1,0
"4395","3v8cGkIfJfTTNNoKqaFbaQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,3,0,0,1,0,2,0,0,0,0,3,0,2,1,2,1,0,1,0,1,0,2,1,1,3,1,2,0,2,1,0,2,2,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0,1,1,0,2,2,1,2,1,0,0,0,1,1,3,3,1,2,1,2,0,2,1,0,0,1,2,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4396","PaW3T9Cay8oK00OMATnpGw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4397","KVq-1WEJNKK2NqFC7nUoRg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4398","hrnvVr3hmb2oD3oUnJrNSw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,2,1,0,2,0,0,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,1,2,0,2,0,0,0,1,0,2,1,0,0,0,0,0,1,4,0,0,0,0,2,3,5,0,0,1,2,1,3,0,0,0,0,0,2,2,3,1,0,2,0,2,2,2,3,1,3,4,8,4,0,2,2,5,3,10,6,0,0,0,3,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4399","mHZXq1c6j1b5bKXTxKJ-pA",0,2,0,0,2,7,8,0,1,0,1,1,5,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,5,6,0,0,0,3,2,7,9,0,2,0,0,2,9,13,1
"4400","hqVbmZNLTdR2y7G7oJu9vg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,3,1,5,8,2,0,1,0,1,0,3,2,1,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4401","3zUREkipQr4XI77MbkdPPA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4402","ADn_CBhbn2QU3WzFzuXvWg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4403","Yhfp_vgnh_GirZGeVhj7Gg",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,1,6,10,5,1,2,1,1,0,3,3,1,1,2,2,3,13,7,2,3,2,2,5,8,18,5,2,4,0,5,9,12,7,9,4,4,4,10,7,3,5,2,0,5,10,7,4,8,8,17,15,25,26,7,13,22,10,21,24,14,6,9,12,8,23,18,10,4,4,2,7,10,9,4,2,4,7,5,10,12,3,1,1,0,2,5,7,3,0,2,0,1,2,0,2
"4404","x_H5buDjzrwL7WQ5Oy9RXw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,2,0,1,4,1,0,6,6,4,10,7,1,2,3,5,2,5,6,5,0,3,4,8,6,11,10,1,1,3,1,2,2,2,5,0,2,6,1,4,0,4,5,2,4,3,2,2,2,3,0,2,2,1,1,4,3,4,0,4,0,3,3,3,3,1,1,1,2,0,2,1,2,2,2,1,2,1,3,1,2,1,3,0,1,1,0,1,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4405","NtmLlKfCFfM0K5j6WWKxQA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,2,0,1,6,5,6,6,2,4,3,4,8,3,1,2,7,2,3,2,1,1,4,7,0,2,0,1,0,0,1,2,1,3,0,0,0,1,0,1,1,0,4,0,0,0,0,0,1,0,0,0,1,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4406","zSWtaJaxz9qXsm3odwBWBQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4407","XJv7dUb5fMRaZAWVZjhtvw",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,2,0,0,0,0,2,1,1,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,3,1,3,4,7,2,1,0,3,5,3,6,9,5,0,2,2,10,18,19,1,2,2,0,2,19,12,7,2,2,3,4,10,18,7,3,4,1,7,13,13,1,3,2,3,4,13,10,4,5,3,6,4,11,6,4,2,1,1,2,5,6,5,1,2,0,6,10,0,0,2,1,2,3,5,2,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4408","bpdnJhDpayxT1m6feghsAA",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
